date,district,rainfall_mm,temperature_c,humidity_p,event_label,rain_1d_lag,rain_3d_total,rain_7d_total,temp_trend,humid_trend,rainfall_mm_norm,temperature_c_norm,humidity_p_norm,rain_1d_lag_norm,rain_3d_total_norm,rain_7d_total_norm,temp_trend_norm,humid_trend_norm
2025-05-19,Ernakulam,3.9,33.5,55.0,None,6.4,18.899999999999952,41.89999999999997,1.0,-15.299999999999997,0.01448736998514116,0.5844594594594595,0.2946708463949843,0.023774145616641904,0.040682414698162625,0.05840957072484161,0.5440729483282675,0.3333333333333333
2025-05-20,Ernakulam,1.8,35.6,65.4,None,3.9,12.099999999999955,40.59999999999997,2.1000000000000014,10.400000000000006,0.0066864784546805354,0.6554054054054055,0.4576802507836991,0.01448736998514116,0.025809273840769805,0.056579873328641755,0.5775075987841946,0.6052910052910053
2025-05-21,Ernakulam,5.0,32.8,68.9,None,1.8,10.699999999999957,40.29999999999997,-2.8000000000000043,3.5,0.018573551263001486,0.5608108108108107,0.5125391849529781,0.0066864784546805354,0.022747156605424226,0.05615763546798024,0.42857142857142844,0.5322751322751322
2025-05-22,Ernakulam,0.7,36.7,74.2,None,5.0,7.499999999999956,31.19999999999997,3.9000000000000057,5.299999999999997,0.002600297176820208,0.6925675675675678,0.5956112852664577,0.018573551263001486,0.015748031496062895,0.04334975369458124,0.6322188449848026,0.5513227513227512
2025-05-23,Ernakulam,0.6,34.8,55.0,None,0.7,6.299999999999955,26.99999999999997,-1.9000000000000057,-19.200000000000003,0.002228826151560178,0.6283783783783784,0.2946708463949843,0.002600297176820208,0.013123359580052396,0.03743842364532015,0.4559270516717323,0.292063492063492
2025-05-24,Ernakulam,6.8,28.8,66.3,None,0.6,8.099999999999955,25.19999999999997,-5.9999999999999964,11.299999999999997,0.02526002971768202,0.42567567567567577,0.4717868338557993,0.002228826151560178,0.017060367454068144,0.03490499648135112,0.33130699088145904,0.6148148148148147
2025-05-25,Ernakulam,5.4,30.4,69.8,None,6.8,12.799999999999955,24.19999999999997,1.5999999999999979,3.5,0.020059435364041606,0.4797297297297297,0.5266457680250783,0.02526002971768202,0.027340332458442595,0.03349753694581276,0.5623100303951367,0.5322751322751322
2025-05-26,Ernakulam,1.1,33.3,76.0,None,5.4,13.299999999999956,21.39999999999997,2.8999999999999986,6.200000000000003,0.004086181277860327,0.5777027027027026,0.6238244514106583,0.020059435364041606,0.028433945756780307,0.029556650246305376,0.6018237082066868,0.5608465608465608
2025-05-27,Ernakulam,0.2,32.5,60.9,None,1.1,6.699999999999956,19.799999999999972,-0.7999999999999972,-15.100000000000001,0.0007429420505200595,0.5506756756756758,0.38714733542319746,0.004086181277860327,0.013998250218722563,0.027304714989444014,0.4893617021276596,0.3354497354497354
2025-05-28,Ernakulam,7.1,31.3,76.6,None,0.2,8.399999999999956,21.89999999999997,-1.1999999999999993,15.699999999999996,0.02637444279346211,0.5101351351351352,0.6332288401253917,0.0007429420505200595,0.01771653543307077,0.03026038001407455,0.47720364741641336,0.6613756613756613
2025-05-29,Ernakulam,8.3,33.7,58.1,None,7.1,15.599999999999957,29.49999999999997,2.400000000000002,-18.499999999999993,0.03083209509658247,0.5912162162162163,0.3432601880877743,0.02637444279346211,0.033464566929133764,0.04095707248416604,0.5866261398176292,0.2994708994708995
2025-05-30,Ernakulam,7.5,36.4,78.5,None,8.3,22.899999999999956,36.39999999999997,2.6999999999999957,20.4,0.02786032689450223,0.6824324324324325,0.6630094043887147,0.03083209509658247,0.049431321084864296,0.05066854327938067,0.5957446808510637,0.711111111111111
2025-05-31,Ernakulam,10.0,36.4,57.4,None,7.5,25.799999999999958,39.59999999999997,0.0,-21.1,0.03714710252600297,0.6824324324324325,0.33228840125391845,0.02786032689450223,0.055774278215223,0.055172413793103406,0.5136778115501519,0.2719576719576719
2025-06-01,Ernakulam,45.7,29.7,94.0,None,10.0,63.19999999999996,79.89999999999998,-6.699999999999999,36.6,0.1697622585438336,0.45608108108108114,0.9059561128526645,0.03714710252600297,0.13757655293088356,0.11189303307529903,0.3100303951367781,0.8825396825396826
2025-06-02,Ernakulam,5.5,26.8,84.3,None,45.7,61.19999999999996,84.29999999999997,-2.8999999999999986,-9.700000000000003,0.020430906389301635,0.35810810810810817,0.7539184952978056,0.1697622585438336,0.13320209973753272,0.11808585503166777,0.425531914893617,0.39259259259259255
2025-06-03,Ernakulam,25.3,29.5,87.4,None,5.5,76.49999999999996,109.39999999999998,2.6999999999999993,3.1000000000000085,0.09398216939078753,0.4493243243243244,0.8025078369905957,0.020430906389301635,0.16666666666666657,0.15341308937368045,0.5957446808510638,0.5280423280423281
2025-06-04,Ernakulam,34.9,24.8,84.3,None,25.3,65.69999999999996,137.2,-4.699999999999999,-3.1000000000000085,0.12964338781575038,0.2905405405405406,0.7539184952978056,0.09398216939078753,0.1430446194225721,0.19254046446164666,0.3708206686930091,0.4624338624338623
2025-06-05,Ernakulam,18.6,23.0,92.8,None,34.9,78.79999999999995,147.49999999999997,-1.8000000000000007,8.5,0.06909361069836553,0.22972972972972977,0.8871473354231975,0.12964338781575038,0.17169728783902002,0.2070372976776917,0.45896656534954405,0.5851851851851851
2025-06-06,Ernakulam,13.7,25.2,95.8,None,18.6,67.19999999999996,153.7,2.1999999999999993,3.0,0.05089153046062407,0.30405405405405406,0.9341692789968652,0.06909361069836553,0.14632545931758523,0.2157635467980295,0.5805471124620061,0.526984126984127
2025-06-07,Ernakulam,32.2,27.7,100.0,None,13.7,64.49999999999996,175.89999999999998,2.5,4.200000000000003,0.11961367013372959,0.38851351351351354,1.0,0.05089153046062407,0.1404199475065616,0.2470091484869809,0.5896656534954408,0.5396825396825397
2025-06-08,Ernakulam,8.0,23.4,88.3,None,32.2,53.899999999999956,138.2,-4.300000000000001,-11.700000000000003,0.02971768202080238,0.24324324324324323,0.8166144200626959,0.11961367013372959,0.11723534558180218,0.19394792399718502,0.38297872340425526,0.3714285714285714
2025-06-09,Ernakulam,14.7,26.6,91.5,None,8.0,54.89999999999996,147.39999999999998,3.200000000000003,3.200000000000003,0.05460624071322437,0.3513513513513514,0.8667711598746082,0.02971768202080238,0.11942257217847761,0.20689655172413784,0.6109422492401216,0.5291005291005291
2025-06-10,Ernakulam,17.4,28.7,99.5,None,14.7,40.09999999999995,139.49999999999997,2.099999999999998,8.0,0.06463595839524516,0.4222972972972973,0.9921630094043887,0.05460624071322437,0.08705161854768144,0.19577762139338487,0.5775075987841944,0.5798941798941799
2025-06-11,Ernakulam,67.3,27.9,96.8,None,17.4,99.39999999999995,171.89999999999998,-0.8000000000000007,-2.700000000000003,0.25,0.3952702702702703,0.9498432601880877,0.06463595839524516,0.21675415573053358,0.2413793103448275,0.4893617021276595,0.4666666666666666
2025-06-12,Ernakulam,4.8,26.6,83.9,None,67.3,89.49999999999994,158.09999999999997,-1.2999999999999972,-12.899999999999991,0.017830609212481426,0.3513513513513514,0.7476489028213167,0.25,0.19510061242344695,0.22195636875439823,0.4741641337386019,0.3587301587301588
2025-06-13,Ernakulam,28.6,24.8,84.8,None,4.8,100.69999999999996,172.99999999999994,-1.8000000000000007,0.8999999999999915,0.10624071322436851,0.2905405405405406,0.7617554858934169,0.017830609212481426,0.21959755030621164,0.24292751583391964,0.45896656534954405,0.5047619047619046
2025-06-14,Ernakulam,10.2,30.2,90.2,None,28.6,43.59999999999996,150.99999999999997,5.399999999999999,5.400000000000006,0.03789004457652303,0.472972972972973,0.8463949843260189,0.10624071322436851,0.09470691163604542,0.21196340605207592,0.6778115501519756,0.5523809523809524
2025-06-15,Ernakulam,17.8,26.1,87.6,None,10.2,56.599999999999966,160.79999999999995,-4.099999999999998,-2.6000000000000085,0.06612184249628529,0.33445945945945954,0.80564263322884,0.03789004457652303,0.12314085739282583,0.22575650950035175,0.3890577507598785,0.4677248677248676
2025-06-16,Ernakulam,34.1,26.6,90.5,None,17.8,62.09999999999995,180.2,0.5,2.9000000000000057,0.12667161961367016,0.3513513513513514,0.8510971786833855,0.06612184249628529,0.1351706036745406,0.25306122448979584,0.5288753799392097,0.5259259259259259
2025-06-17,Ernakulam,19.8,20.9,90.7,None,34.1,71.69999999999995,182.59999999999997,-5.700000000000003,0.20000000000000284,0.07355126300148589,0.15878378378378377,0.8542319749216302,0.12667161961367016,0.15616797900262455,0.2564391273750879,0.3404255319148935,0.4973544973544973
2025-06-18,Ernakulam,46.6,31.6,90.0,None,19.8,100.49999999999996,161.89999999999998,10.700000000000003,-0.7000000000000028,0.17310549777117387,0.5202702702702704,0.8432601880877743,0.07355126300148589,0.21916010498687655,0.227304714989444,0.838905775075988,0.4878306878306878
2025-06-19,Ernakulam,13.0,22.7,91.1,None,46.6,79.39999999999995,170.09999999999997,-8.900000000000002,1.0999999999999943,0.048291233283803865,0.2195945945945946,0.860501567398119,0.17310549777117387,0.17300962379702528,0.23884588318085845,0.2431610942249239,0.5068783068783068
2025-06-20,Ernakulam,106.3,25.3,91.7,None,13.0,165.89999999999995,247.79999999999995,2.6000000000000014,0.6000000000000085,0.3948736998514116,0.3074324324324325,0.8699059561128527,0.048291233283803865,0.3622047244094487,0.34820548909218846,0.5927051671732523,0.5015873015873017
2025-06-21,Ernakulam,133.8,25.9,85.2,None,106.3,253.09999999999997,371.4,0.5999999999999979,-6.5,0.49702823179791983,0.3277027027027027,0.768025078369906,0.3948736998514116,0.552930883639545,0.522167487684729,0.5319148936170212,0.4264550264550264
2025-06-22,Ernakulam,13.7,25.2,98.7,None,133.8,253.79999999999995,367.29999999999995,-0.6999999999999993,13.5,0.05089153046062407,0.30405405405405406,0.9796238244514107,0.49702823179791983,0.5544619422572178,0.5163969035890217,0.49240121580547114,0.638095238095238
2025-06-23,Ernakulam,28.8,28.2,89.1,None,13.7,176.29999999999995,361.99999999999994,3.0,-9.600000000000009,0.10698365527488857,0.40540540540540543,0.8291536050156739,0.05089153046062407,0.38495188101487304,0.5089373680506684,0.6048632218844985,0.39365079365079353
2025-06-24,Ernakulam,22.2,26.1,93.7,None,28.8,64.69999999999995,364.4,-2.099999999999998,4.6000000000000085,0.0824665676077266,0.33445945945945954,0.9012539184952979,0.10698365527488857,0.14085739282589665,0.5123152709359605,0.4498480243161095,0.543915343915344
2025-06-25,Ernakulam,35.6,27.5,96.8,None,22.2,86.59999999999994,353.4,1.3999999999999986,3.0999999999999943,0.13224368499257058,0.3817567567567568,0.9498432601880877,0.0824665676077266,0.18875765529308824,0.4968332160450386,0.5562310030395136,0.528042328042328
2025-06-26,Ernakulam,36.8,21.3,91.3,None,35.6,94.59999999999994,377.19999999999993,-6.199999999999999,-5.5,0.13670133729569092,0.17229729729729737,0.8636363636363635,0.13224368499257058,0.20625546806649156,0.5303307529908514,0.3252279635258359,0.437037037037037
2025-06-27,Ernakulam,50.8,26.3,94.2,None,36.8,123.19999999999993,321.69999999999993,5.0,2.9000000000000057,0.1887072808320951,0.3412162162162163,0.9090909090909092,0.13670133729569092,0.26881014873140846,0.4522167487684728,0.6656534954407295,0.5259259259259259
2025-06-28,Ernakulam,77.0,25.1,91.2,None,50.8,164.59999999999994,264.8999999999999,-1.1999999999999993,-3.0,0.2860326894502229,0.30067567567567577,0.8620689655172414,0.1887072808320951,0.3593613298337706,0.3722730471498943,0.47720364741641336,0.46349206349206346
2025-06-29,Ernakulam,32.4,27.6,88.9,None,77.0,160.19999999999993,283.59999999999997,2.5,-2.299999999999997,0.12035661218424963,0.38513513513513525,0.8260188087774295,0.2860326894502229,0.3497375328083988,0.3985925404644616,0.5896656534954408,0.4708994708994709
2025-06-30,Ernakulam,82.2,23.8,88.5,None,32.4,191.59999999999997,336.99999999999994,-3.8000000000000007,-0.4000000000000057,0.30534918276374445,0.2567567567567568,0.8197492163009404,0.12035661218424963,0.4184164479440069,0.4737508796622096,0.39817629179331304,0.4910052910052909
2025-07-01,Ernakulam,62.8,28.4,91.8,None,82.2,177.39999999999995,377.59999999999997,4.599999999999998,3.299999999999997,0.23328380386329867,0.41216216216216217,0.8714733542319749,0.30534918276374445,0.38735783027121595,0.5308937368050668,0.6534954407294832,0.53015873015873
2025-07-02,Ernakulam,56.3,22.9,95.1,None,62.8,201.29999999999995,398.29999999999995,-5.5,3.299999999999997,0.20913818722139674,0.22635135135135134,0.9231974921630093,0.23328380386329867,0.43963254593175843,0.5600281491907106,0.3465045592705167,0.53015873015873
2025-07-03,Ernakulam,21.1,23.6,97.2,None,56.3,140.19999999999996,382.59999999999997,0.7000000000000028,2.1000000000000085,0.07838038632986628,0.2500000000000001,0.9561128526645768,0.20913818722139674,0.3059930008748905,0.5379310344827585,0.5349544072948329,0.5174603174603175
2025-07-04,Ernakulam,53.9,28.9,90.7,None,21.1,131.29999999999995,385.69999999999993,5.299999999999997,-6.5,0.20022288261515603,0.42905405405405406,0.8542319749216302,0.07838038632986628,0.28652668416447935,0.5422941590429273,0.6747720364741641,0.4264550264550264
2025-07-05,Ernakulam,20.4,26.6,83.5,None,53.9,95.39999999999995,329.09999999999997,-2.299999999999997,-7.200000000000003,0.07578008915304606,0.3513513513513514,0.7413793103448276,0.20022288261515603,0.2080052493438319,0.4626319493314566,0.4437689969604864,0.419047619047619
2025-07-06,Ernakulam,16.3,28.3,79.0,None,20.4,90.59999999999997,312.99999999999994,1.6999999999999993,-4.5,0.06054977711738485,0.4087837837837839,0.670846394984326,0.07578008915304606,0.19750656167978997,0.43997185080928913,0.5653495440729482,0.4476190476190476
2025-07-07,Ernakulam,78.3,25.7,97.4,None,16.3,114.99999999999996,309.0999999999999,-2.6000000000000014,18.400000000000006,0.2908618127786033,0.32094594594594594,0.9592476489028214,0.06054977711738485,0.2508748906386701,0.43448275862068947,0.4346504559270516,0.68994708994709
2025-07-08,Ernakulam,37.4,26.0,88.7,None,78.3,131.99999999999997,283.69999999999993,0.3000000000000007,-8.700000000000003,0.13893016344725112,0.33108108108108114,0.822884012539185,0.2908618127786033,0.2880577427821521,0.39873328641801536,0.5227963525835866,0.40317460317460313
2025-07-09,Ernakulam,32.3,24.0,81.3,None,37.4,147.99999999999994,259.69999999999993,-2.0,-7.400000000000006,0.11998514115898959,0.26351351351351354,0.7068965517241379,0.13893016344725112,0.32305336832895876,0.36495425756509486,0.45288753799392095,0.4169312169312168
2025-07-10,Ernakulam,57.6,23.9,93.9,None,32.3,127.29999999999995,296.19999999999993,-0.10000000000000142,12.600000000000009,0.21396731054977713,0.26013513513513514,0.9043887147335424,0.11998514115898959,0.2777777777777777,0.4163265306122448,0.5106382978723404,0.6285714285714287
2025-07-11,Ernakulam,20.8,24.0,100.0,None,57.6,110.69999999999995,263.09999999999997,0.10000000000000142,6.099999999999994,0.07726597325408618,0.26351351351351354,1.0,0.21396731054977713,0.24146981627296576,0.3697396199859253,0.5167173252279635,0.5597883597883597
2025-07-12,Ernakulam,48.4,27.2,97.1,None,20.8,126.79999999999995,291.0999999999999,3.1999999999999993,-2.9000000000000057,0.17979197622585438,0.37162162162162166,0.9545454545454545,0.07726597325408618,0.27668416447944,0.40914848698099915,0.6109422492401215,0.46455026455026444
2025-07-13,Ernakulam,16.7,27.3,97.9,None,48.4,85.89999999999996,291.49999999999994,0.10000000000000142,0.8000000000000114,0.062035661218424965,0.37500000000000006,0.9670846394984327,0.17979197622585438,0.1872265966754155,0.4097114707952145,0.5167173252279635,0.5037037037037038
2025-07-14,Ernakulam,44.2,24.7,90.4,None,16.7,109.29999999999997,257.4,-2.6000000000000014,-7.5,0.16419019316493316,0.28716216216216217,0.8495297805642634,0.062035661218424965,0.23840769903762024,0.3617171006333567,0.4346504559270516,0.41587301587301584
2025-07-15,Ernakulam,34.6,27.4,95.0,None,44.2,95.49999999999997,254.59999999999994,2.6999999999999993,4.599999999999994,0.1285289747399703,0.3783783783783784,0.9216300940438872,0.16419019316493316,0.2082239720034995,0.35777621393384923,0.5957446808510638,0.5439153439153438
2025-07-16,Ernakulam,25.6,24.1,81.9,None,34.6,104.39999999999996,247.89999999999998,-3.299999999999997,-13.099999999999994,0.09509658246656762,0.266891891891892,0.7163009404388716,0.1285289747399703,0.2276902887139107,0.34834623504574236,0.4133738601823709,0.35661375661375666
2025-07-17,Ernakulam,27.0,26.2,94.0,None,25.6,87.19999999999996,217.29999999999995,2.099999999999998,12.099999999999994,0.10029717682020803,0.3378378378378379,0.9059561128526645,0.09509658246656762,0.19006999125109353,0.3052779732582687,0.5775075987841944,0.6232804232804232
2025-07-18,Ernakulam,42.8,21.7,82.8,None,27.0,95.39999999999995,239.29999999999995,-4.5,-11.200000000000003,0.1589895988112927,0.18581081081081083,0.7304075235109717,0.10029717682020803,0.2080052493438319,0.3362420830401125,0.3768996960486322,0.3767195767195767
2025-07-19,Ernakulam,17.7,27.7,87.6,None,42.8,87.49999999999996,208.59999999999994,6.0,4.799999999999997,0.06575037147102526,0.38851351351351354,0.80564263322884,0.1589895988112927,0.19072615923009614,0.293033075299085,0.6960486322188449,0.546031746031746
2025-07-20,Ernakulam,44.1,26.2,91.0,None,17.7,104.59999999999997,235.99999999999994,-1.5,3.4000000000000057,0.1638187221396731,0.3378378378378379,0.8589341692789969,0.06575037147102526,0.2281277340332458,0.3315974665728359,0.4680851063829787,0.5312169312169313
2025-07-21,Ernakulam,57.7,24.7,92.9,None,44.1,119.49999999999997,249.49999999999994,-1.5,1.9000000000000057,0.21433878157503716,0.28716216216216217,0.8887147335423198,0.1638187221396731,0.2607174103237095,0.35059817030260365,0.4680851063829787,0.5153439153439153
2025-07-22,Ernakulam,23.9,25.0,90.5,None,57.7,125.69999999999996,238.79999999999995,0.3000000000000007,-2.4000000000000057,0.0887815750371471,0.29729729729729737,0.8510971786833855,0.21433878157503716,0.27427821522309703,0.33553835327234327,0.5227963525835866,0.4698412698412697
2025-07-23,Ernakulam,33.2,24.1,80.9,None,23.9,114.79999999999997,246.39999999999992,-0.8999999999999986,-9.599999999999994,0.12332838038632989,0.266891891891892,0.700626959247649,0.0887815750371471,0.25043744531933504,0.34623504574243474,0.48632218844984804,0.3936507936507937
2025-07-24,Ernakulam,77.3,25.6,81.1,None,33.2,134.39999999999998,296.69999999999993,1.5,0.19999999999998863,0.28714710252600295,0.31756756756756765,0.7037617554858934,0.12332838038632989,0.29330708661417315,0.41703026038001395,0.5592705167173252,0.4973544973544972
2025-07-25,Ernakulam,66.7,24.0,90.6,None,77.3,177.19999999999996,320.59999999999997,-1.6000000000000014,9.5,0.24777117384843983,0.26351351351351354,0.8526645768025077,0.28714710252600295,0.3869203849518809,0.4506685432793806,0.4650455927051671,0.5957671957671957
2025-07-26,Ernakulam,12.9,24.4,85.6,None,66.7,156.89999999999998,315.79999999999995,0.3999999999999986,-5.0,0.04791976225854384,0.27702702702702703,0.7742946708463949,0.24777117384843983,0.34251968503937,0.4439127375087965,0.5258358662613981,0.4423280423280423
2025-07-27,Ernakulam,3.8,23.5,92.5,None,12.9,83.39999999999996,275.49999999999994,-0.8999999999999986,6.900000000000006,0.01411589895988113,0.24662162162162166,0.8824451410658307,0.04791976225854384,0.18175853018372695,0.3871921182266009,0.48632218844984804,0.5682539682539682
2025-07-28,Ernakulam,35.5,22.9,85.4,None,3.8,52.19999999999996,253.29999999999995,-0.6000000000000014,-7.099999999999994,0.13187221396731055,0.22635135135135134,0.7711598746081505,0.01411589895988113,0.11351706036745399,0.3559465165376494,0.4954407294832826,0.42010582010582015
2025-07-29,Ernakulam,46.0,25.9,98.1,None,35.5,85.29999999999995,275.4,3.0,12.699999999999989,0.17087667161961367,0.3277027027027027,0.970219435736677,0.13187221396731055,0.18591426071741024,0.3870513722730471,0.6048632218844985,0.6296296296296294
2025-07-30,Ernakulam,38.2,26.3,90.9,None,46.0,119.69999999999996,280.4,0.40000000000000213,-7.199999999999989,0.14190193164933138,0.3412162162162163,0.8573667711598747,0.17087667161961367,0.2611548556430445,0.3940886699507389,0.5258358662613982,0.4190476190476191
2025-07-31,Ernakulam,11.2,23.4,94.8,None,38.2,95.39999999999996,214.29999999999995,-2.900000000000002,3.8999999999999915,0.041604754829123326,0.24324324324324323,0.9184952978056425,0.14190193164933138,0.20800524934383194,0.30105559465165366,0.4255319148936169,0.5365079365079364
2025-08-01,Ernakulam,58.4,27.8,90.0,None,11.2,107.79999999999995,205.99999999999994,4.400000000000002,-4.799999999999997,0.21693907875185736,0.39189189189189194,0.8432601880877743,0.041604754829123326,0.2351268591426071,0.28937368050668527,0.6474164133738602,0.4444444444444444
2025-08-02,Ernakulam,40.4,28.6,79.8,None,58.4,109.99999999999996,233.49999999999994,0.8000000000000007,-10.200000000000003,0.150074294205052,0.418918918918919,0.683385579937304,0.21693907875185736,0.23993875765529302,0.32807881773399,0.5379939209726444,0.38730158730158726
2025-08-03,Ernakulam,23.8,23.2,91.9,None,40.4,122.59999999999995,253.49999999999994,-5.400000000000002,12.100000000000009,0.08841010401188708,0.2364864864864865,0.8730407523510972,0.150074294205052,0.26749781277340323,0.35622800844475705,0.3495440729483282,0.6232804232804233
2025-08-04,Ernakulam,8.1,28.8,89.9,None,23.8,72.29999999999997,226.09999999999994,5.600000000000001,-2.0,0.030089153046062408,0.42567567567567577,0.8416927899686522,0.08841010401188708,0.15748031496062986,0.31766361717100616,0.6838905775075989,0.47407407407407404
2025-08-05,Ernakulam,34.9,22.9,88.9,None,8.1,66.79999999999995,214.99999999999994,-5.900000000000002,-1.0,0.12964338781575038,0.22635135135135134,0.8260188087774295,0.030089153046062408,0.14545056867891504,0.30204081632653046,0.3343465045592704,0.4846560846560846
2025-08-06,Ernakulam,74.7,23.9,89.9,None,34.9,117.69999999999997,251.49999999999994,1.0,1.0,0.2774888558692422,0.26013513513513514,0.8416927899686522,0.12964338781575038,0.25678040244969375,0.3534130893736804,0.5440729483282675,0.5058201058201058
2025-08-07,Ernakulam,40.1,27.5,90.2,None,74.7,149.69999999999996,280.3999999999999,3.6000000000000014,0.29999999999999716,0.14895988112927191,0.3817567567567568,0.8463949843260189,0.2774888558692422,0.326771653543307,0.39408866995073877,0.6231003039513678,0.49841269841269836
2025-08-08,Ernakulam,11.2,24.7,88.9,None,40.1,125.99999999999997,233.19999999999996,-2.8000000000000007,-1.2999999999999972,0.041604754829123326,0.28716216216216217,0.8260188087774295,0.14895988112927191,0.2749343832020997,0.3276565798733285,0.42857142857142855,0.48148148148148145
2025-08-09,Ernakulam,74.9,26.2,94.7,None,11.2,126.19999999999997,267.69999999999993,1.5,5.799999999999997,0.27823179791976227,0.3378378378378379,0.9169278996865204,0.041604754829123326,0.27537182852143477,0.3762139338494017,0.5592705167173252,0.5566137566137566
2025-08-10,Ernakulam,11.4,24.0,85.1,None,74.9,97.49999999999997,255.29999999999993,-2.1999999999999993,-9.600000000000009,0.04234769687964339,0.26351351351351354,0.7664576802507836,0.27823179791976227,0.21259842519685035,0.3587614356087261,0.44680851063829785,0.39365079365079353
2025-08-11,Ernakulam,31.3,24.9,87.4,None,11.4,117.59999999999998,278.49999999999994,0.8999999999999986,2.3000000000000114,0.1162704309063893,0.2939189189189189,0.8025078369905957,0.04234769687964339,0.2565616797900262,0.39141449683321594,0.5410334346504558,0.5195767195767197
2025-08-12,Ernakulam,40.4,24.4,92.8,None,31.3,83.09999999999997,283.99999999999994,-0.5,5.3999999999999915,0.150074294205052,0.27702702702702703,0.8871473354231975,0.1162704309063893,0.18110236220472434,0.3991555242786769,0.4984802431610942,0.5523809523809523
2025-08-13,Ernakulam,16.0,25.6,88.7,None,40.4,87.69999999999996,225.29999999999995,1.2000000000000028,-4.099999999999994,0.05943536404160476,0.31756756756756765,0.822884012539185,0.150074294205052,0.19116360454943124,0.3165376495425755,0.5501519756838906,0.4518518518518519
2025-08-14,Ernakulam,15.0,22.8,88.9,None,16.0,71.39999999999998,200.19999999999996,-2.8000000000000007,0.20000000000000284,0.05572065378900446,0.22297297297297303,0.8260188087774295,0.05943536404160476,0.15551181102362202,0.2812104152005629,0.42857142857142855,0.4973544973544973
2025-08-15,Ernakulam,20.4,27.2,84.8,None,15.0,51.39999999999997,209.39999999999992,4.399999999999999,-4.1000000000000085,0.07578008915304606,0.37162162162162166,0.7617554858934169,0.05572065378900446,0.11176727909011368,0.29415904292751566,0.6474164133738601,0.4518518518518517
2025-08-16,Ernakulam,65.3,25.8,85.6,None,20.4,100.69999999999996,199.79999999999995,-1.3999999999999986,0.7999999999999972,0.2425705794947994,0.3243243243243244,0.7742946708463949,0.07578008915304606,0.21959755030621164,0.2806474313863475,0.4711246200607903,0.5037037037037037
2025-08-17,Ernakulam,90.1,26.4,92.8,None,65.3,175.79999999999995,278.49999999999994,0.5999999999999979,7.200000000000003,0.33469539375928675,0.34459459459459457,0.8871473354231975,0.2425705794947994,0.3838582677165353,0.39141449683321594,0.5319148936170212,0.5714285714285714
2025-08-18,Ernakulam,48.1,26.3,91.4,None,90.1,203.49999999999997,295.29999999999995,-0.09999999999999787,-1.3999999999999915,0.1786775631500743,0.3412162162162163,0.865203761755486,0.33469539375928675,0.44444444444444436,0.4150598170302603,0.5106382978723405,0.4804232804232805
2025-08-19,Ernakulam,34.6,25.0,86.7,None,48.1,172.79999999999998,289.49999999999994,-1.3000000000000007,-4.700000000000003,0.1285289747399703,0.29729729729729737,0.7915360501567399,0.1786775631500743,0.3772965879265091,0.4068965517241378,0.4741641337386018,0.44550264550264546
2025-08-20,Ernakulam,32.9,26.3,76.0,None,34.6,115.6,306.3999999999999,1.3000000000000007,-10.700000000000003,0.12221396731054977,0.3412162162162163,0.6238244514106583,0.1285289747399703,0.2521872265966754,0.43068261787473594,0.5531914893617021,0.38201058201058197
2025-08-21,Ernakulam,16.2,27.6,85.7,None,32.9,83.69999999999999,307.5999999999999,1.3000000000000007,9.700000000000003,0.060178306092124816,0.38513513513513525,0.7758620689655172,0.12221396731054977,0.18241469816272965,0.43237156931738197,0.5531914893617021,0.5978835978835979
2025-08-22,Ernakulam,33.4,20.7,89.4,None,16.2,82.49999999999999,320.59999999999997,-6.900000000000002,3.700000000000003,0.12407132243684993,0.15202702702702703,0.8338557993730409,0.060178306092124816,0.17979002624671914,0.4506685432793806,0.30395136778115495,0.5343915343915344
2025-08-23,Ernakulam,15.7,27.3,86.9,None,33.4,65.29999999999998,270.99999999999994,6.600000000000001,-2.5,0.05832095096582467,0.37500000000000006,0.7946708463949844,0.12407132243684993,0.142169728783902,0.3808585503166783,0.7142857142857143,0.46878306878306875
2025-08-24,Ernakulam,33.1,24.0,92.5,None,15.7,82.19999999999999,213.99999999999994,-3.3000000000000007,5.599999999999994,0.12295690936106984,0.26351351351351354,0.8824451410658307,0.05832095096582467,0.17913385826771652,0.3006333567909921,0.41337386018237077,0.5544973544973544
2025-08-25,Ernakulam,67.7,28.1,90.8,None,33.1,116.5,233.59999999999997,4.100000000000001,-1.7000000000000028,0.2514858841010401,0.40202702702702714,0.8557993730407523,0.12295690936106984,0.2541557305336833,0.32821956368754385,0.6382978723404256,0.4772486772486772
2025-08-26,Ernakulam,66.8,27.6,87.8,None,67.7,167.6,265.79999999999995,-0.5,-3.0,0.24814264487369986,0.38513513513513525,0.8087774294670846,0.2514858841010401,0.365923009623797,0.3735397607318789,0.4984802431610942,0.46349206349206346
2025-08-27,Ernakulam,25.9,24.3,92.8,None,66.8,160.4,258.79999999999995,-3.3000000000000007,5.0,0.0962109955423477,0.27364864864864874,0.8871473354231975,0.24814264487369986,0.350174978127734,0.3636875439831104,0.41337386018237077,0.5481481481481482
2025-08-28,Ernakulam,6.0,26.7,93.0,None,25.9,98.69999999999999,248.59999999999994,2.3999999999999986,0.20000000000000284,0.022288261515601784,0.35472972972972977,0.890282131661442,0.0962109955423477,0.2152230971128609,0.3493314567206191,0.5866261398176291,0.4973544973544973
